dataset,subtask,set,num_of_retained_feature,num_of_compounds,num_leaves,learning_rate,n_estimators,min_split_gain,reg_alpha,reg_lambda,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,rmse,r2,mae
BCF1859_ECFP,logBCF,tr,96,1859,94,1.066677221933943,247,0.03915316701512856,6.284562863687307,462.61831439354313,0.7472556337781728,0.6860445916867275,3,76,0.9322103706410027,0.5611383812761171,0.7214610417632772
BCF1859_ECFP,logBCF,va,96,1859,94,1.066677221933943,247,0.03915316701512856,6.284562863687307,462.61831439354313,0.7472556337781728,0.6860445916867275,3,76,0.9732837981758597,0.5281370535804413,0.794289419178274
BCF1859_ECFP,logBCF,te,96,1859,94,1.066677221933943,247,0.03915316701512856,6.284562863687307,462.61831439354313,0.7472556337781728,0.6860445916867275,3,76,0.9305643285005996,0.5430058243917535,0.7335355468643496
