dataset,subtask,set,num_of_retained_feature,num_of_compounds,n_estimators,max_depth,min_child_weight,learning_rate,gamma,subsample,colsample_bytree,reg_alpha,reg_lambda,rmse,r2,mae
BCF1859_ECFP,logBCF,tr,96,1859,58,10,2,0.13718620292036915,0.061058464272443505,0.9115122005987029,0.7325048781773603,4.5543347947377235,3.720327248141177,0.6990352523748052,0.7532268549300504,0.5183335453502171
BCF1859_ECFP,logBCF,va,96,1859,58,10,2,0.13718620292036915,0.061058464272443505,0.9115122005987029,0.7325048781773603,4.5543347947377235,3.720327248141177,0.8748137131522361,0.6187866933219692,0.7119161934765329
BCF1859_ECFP,logBCF,te,96,1859,58,10,2,0.13718620292036915,0.061058464272443505,0.9115122005987029,0.7325048781773603,4.5543347947377235,3.720327248141177,0.8381589810027624,0.6292589551271142,0.6390755997660226
