dataset,subtask,set,num_of_retained_feature,num_of_compounds,n_estimators,max_depth,min_child_weight,learning_rate,gamma,subsample,colsample_bytree,reg_alpha,reg_lambda,rmse,r2,mae
BCF1859_RDKit,logBCF,tr,79,1859,191,8,3,0.12027125178232834,0.05786775766290893,0.6096127603294127,0.6801989842295705,1.0648284107915256,42.73584232187935,0.43130485086282955,0.9060561345495548,0.30117083616843143
BCF1859_RDKit,logBCF,va,79,1859,191,8,3,0.12027125178232834,0.05786775766290893,0.6096127603294127,0.6801989842295705,1.0648284107915256,42.73584232187935,0.7215316306281745,0.7406730594600369,0.551347508828751
BCF1859_RDKit,logBCF,te,79,1859,191,8,3,0.12027125178232834,0.05786775766290893,0.6096127603294127,0.6801989842295705,1.0648284107915256,42.73584232187935,0.7878087384485617,0.6724636905603778,0.5781555905641305
