dataset,subtask,set,num_of_retained_feature,num_of_compounds,C,gamma,rmse,r2,mae
SurFace1881PaDELminmaxseed0group.csv,Surface,tr,36,1881,13.699709466840522,0.19609411744058397,2.837565978474865,0.8030490489078619,1.6098588291136924
SurFace1881PaDELminmaxseed0group.csv,Surface,va,36,1881,13.699709466840522,0.19609411744058397,3.3571359755110737,0.7233140529397408,2.0531007283240554
SurFace1881PaDELminmaxseed0group.csv,Surface,te,36,1881,13.699709466840522,0.19609411744058397,3.5034061423563263,0.7489414603097522,1.972805097830052
