dataset,subtask,set,num_of_retained_feature,num_of_compounds,num_leaves,learning_rate,n_estimators,min_split_gain,reg_alpha,reg_lambda,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,rmse,r2,mae
SurFace1881ECFPseed0group.csv,Surface,tr,56,1881,38,0.17504726803690712,145,0.17665645536750926,2.960520497761641,23.651550095806964,0.9440117172335326,0.7587469315312642,6,9,2.7898611298593603,0.8096156184183348,1.9802541091781083
SurFace1881ECFPseed0group.csv,Surface,va,56,1881,38,0.17504726803690712,145,0.17665645536750926,2.960520497761641,23.651550095806964,0.9440117172335326,0.7587469315312642,6,9,3.320829630978899,0.7292662313512193,2.2941442400099064
SurFace1881ECFPseed0group.csv,Surface,te,56,1881,38,0.17504726803690712,145,0.17665645536750926,2.960520497761641,23.651550095806964,0.9440117172335326,0.7587469315312642,6,9,3.6962304608114236,0.7205448562831516,2.5116730541778183
