dataset,subtask,set,num_of_retained_feature,num_of_compounds,num_leaves,learning_rate,n_estimators,min_split_gain,reg_alpha,reg_lambda,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,rmse,r2,mae
SurFace1881rdkit200seed0group.csv,Surface,tr,50,1881,193,0.12132050270267909,186,0.7634275346791108,1.006888873272887,1.1375941820418334,0.7380093712335739,0.8473688516524569,1,20,0.7596021761520061,0.9858863759095265,0.4860639487634411
SurFace1881rdkit200seed0group.csv,Surface,va,50,1881,193,0.12132050270267909,186,0.7634275346791108,1.006888873272887,1.1375941820418334,0.7380093712335739,0.8473688516524569,1,20,2.3725264781980204,0.8618116683075348,1.4462943534848602
SurFace1881rdkit200seed0group.csv,Surface,te,50,1881,193,0.12132050270267909,186,0.7634275346791108,1.006888873272887,1.1375941820418334,0.7380093712335739,0.8473688516524569,1,20,2.860416093024948,0.8326396984198616,1.5189217556357848
