split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
4,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,237,240,1.0126582278481013,173,67,60,177,0.7468354430379747,0.7208333333333333,0.7347479253733047,0.7337526205450734,0.7739011954992969,0.7468354430379747,0.7254098360655737,0.7359667359667359,0.4675824610435837,0.46778392723517165
4,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,281,249,0.8861209964412812,192,57,79,202,0.7188612099644128,0.7710843373493976,0.807976495600865,0.7433962264150943,0.7978390430047593,0.7188612099644128,0.7799227799227799,0.7481481481481482,0.4874930675047283,0.489177103429605
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2241,2045,0.9125390450691655,1699,346,316,1925,0.858991521642124,0.8308068459657701,0.9206830395123043,0.8455436304246383,0.9192669618981223,0.858991521642124,0.8476442095992954,0.8532801418439716,0.6902411731247701,0.6903091887926366
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,242,235,0.9710743801652892,161,74,73,169,0.6983471074380165,0.6851063829787234,0.7337840940164365,0.6918238993710691,0.7590997010726219,0.6983471074380165,0.6954732510288066,0.6969072164948453,0.3834770910817441,0.3834804637911695
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,264,266,1.0075757575757576,200,66,69,195,0.7386363636363636,0.7518796992481203,0.8059183661697722,0.7452830188679245,0.8139026543631807,0.7386363636363636,0.7471264367816092,0.7428571428571429,0.4905370188405178,0.4905684589305315
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2211,2075,0.9384893713251922,1750,325,315,1896,0.8575305291723202,0.8433734939759037,0.9188116988094762,0.8506766215585627,0.9191494880471683,0.8575305291723202,0.8536695182350292,0.855595667870036,0.7010079254089417,0.7010155753739136
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,261,216,0.8275862068965517,156,60,85,176,0.6743295019157088,0.7222222222222222,0.7924088584879656,0.6960167714884696,0.7582836668085711,0.6743295019157088,0.7457627118644068,0.7082494969818913,0.3926341579072158,0.3948048225315243
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,275,255,0.9272727272727272,186,69,79,196,0.7127272727272728,0.7294117647058823,0.7809458058277956,0.720754716981132,0.7845347593582886,0.7127272727272728,0.7396226415094339,0.725925925925926,0.44150943396226416,0.4418241235488762
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2240,2046,0.9133928571428571,1724,322,300,1940,0.8660714285714286,0.8426197458455523,0.9234699059411399,0.8548763415772281,0.9217126623376622,0.8660714285714286,0.8576480990274093,0.8618391825855175,0.7090213158707033,0.7090588693986131
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,251,226,0.900398406374502,167,59,69,182,0.7250996015936255,0.7389380530973452,0.7583604675046066,0.7316561844863732,0.7804181504072206,0.7250996015936255,0.7551867219917012,0.7398373983739838,0.46301736117218695,0.46342534368239174
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,256,274,1.0703125,189,85,63,193,0.75390625,0.6897810218978102,0.7569362104123869,0.720754716981132,0.7847214302007299,0.75390625,0.6942446043165468,0.7228464419475655,0.44243837252281715,0.4439658506512981
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2239,2047,0.9142474318892363,1735,312,341,1898,0.8476998660116123,0.8475818270639961,0.9153378689070117,0.847643490433971,0.9147795889931846,0.8476998660116123,0.8588235294117647,0.8532254439199819,0.6948596134728677,0.6949234245260674
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,238,239,1.004201680672269,163,76,56,182,0.7647058823529411,0.6820083682008368,0.759313251372291,0.7232704402515723,0.7908389297141449,0.7647058823529411,0.7054263565891473,0.7338709677419355,0.44663573085846864,0.44821390506446224
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,270,260,0.9629629629629629,200,60,68,202,0.7481481481481481,0.7692307692307693,0.7809522490356999,0.7584905660377359,0.8178846153846154,0.7481481481481481,0.7709923664122137,0.7593984962406015,0.5170842824601367,0.5173199668953467
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2224,2062,0.927158273381295,1721,341,305,1919,0.8628597122302158,0.8346265761396702,0.9137235555310896,0.8492767148856742,0.9160487565330858,0.8628597122302158,0.8491150442477876,0.8559322033898304,0.697930076814783,0.698028984301467
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,247,230,0.9311740890688259,163,67,50,197,0.7975708502024291,0.7086956521739131,0.7740695943596227,0.7547169811320755,0.8012673825030803,0.7975708502024291,0.7462121212121212,0.7710371819960861,0.5075575085369404,0.5088617677430819
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,276,254,0.9202898550724637,174,80,78,198,0.717391304347826,0.6850393700787402,0.6773880413821398,0.7018867924528301,0.7357640077598995,0.717391304347826,0.7122302158273381,0.7148014440433211,0.40255700465169375,0.4025685167578655
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2212,2074,0.9376130198915009,1745,329,306,1906,0.8616636528028933,0.8413693346190936,0.9159015466839923,0.8518432104526364,0.9180339857461973,0.8616636528028933,0.8527964205816555,0.8572071059140993,0.7032762688828702,0.7033168894868784
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,256,221,0.86328125,150,71,60,196,0.765625,0.6787330316742082,0.736055758303735,0.7253668763102725,0.7552937641402715,0.765625,0.7340823970037453,0.7495219885277247,0.44587512304131527,0.44635856819161274
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,279,251,0.899641577060932,181,70,71,208,0.7455197132616488,0.7211155378486056,0.8205398814197045,0.7339622641509433,0.8030673006897141,0.7455197132616488,0.7482014388489209,0.7468581687612208,0.466541981354311,0.4665453204407827
