split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
4,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,237,240,1.0126582278481013,178,62,50,187,0.7890295358649789,0.7416666666666667,0.8322178507848936,0.7651991614255765,0.8451740506329114,0.7890295358649789,0.751004016064257,0.7695473251028807,0.530528313824739,0.5312007466505442
4,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,281,249,0.8861209964412812,196,53,66,215,0.7651245551601423,0.7871485943775101,0.8810870276602213,0.7754716981132076,0.8609384155840443,0.7651245551601423,0.8022388059701493,0.7832422586520946,0.5506362483434744,0.5513009235234414
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2241,2045,0.9125390450691655,1825,220,187,2054,0.9165551093261937,0.8924205378973105,0.9700863179756496,0.9050396640223985,0.9659339340518827,0.9165551093261937,0.9032541776605101,0.9098560354374308,0.8095469244003475,0.8096434638354958
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,242,235,0.9710743801652892,173,62,65,177,0.731404958677686,0.7361702127659574,0.8109371214674531,0.7337526205450734,0.814418850008792,0.731404958677686,0.7405857740585774,0.735966735966736,0.46748885822030395,0.4675258483008936
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,264,266,1.0075757575757576,212,54,52,212,0.803030303030303,0.7969924812030075,0.8891694363115511,0.8,0.8814151856915013,0.803030303030303,0.7969924812030075,0.8,0.6000056958961069,0.6000227842333106
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2211,2075,0.9384893713251922,1862,213,218,1993,0.9014020805065581,0.8973493975903615,0.9646523196070185,0.8994400373308447,0.961701459842082,0.9014020805065581,0.9034451495920217,0.9024224586823636,0.798692287657484,0.7986944656559375
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,261,216,0.8275862068965517,160,56,63,198,0.7586206896551724,0.7407407407407407,0.868848987908579,0.750524109014675,0.8334397616006811,0.7586206896551724,0.7795275590551181,0.7689320388349514,0.4979702300405954,0.4981875094917968
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,275,255,0.9272727272727272,180,75,67,208,0.7563636363636363,0.7058823529411765,0.8292511908342113,0.7320754716981132,0.821169340463458,0.7563636363636363,0.734982332155477,0.7455197132616488,0.4627739310443286,0.4629860379625623
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2240,2046,0.9133928571428571,1827,219,208,2032,0.9071428571428571,0.8929618768328446,0.9687953037053836,0.9003733084461036,0.9647150144882,0.9071428571428571,0.9027099067081297,0.9049209530171455,0.8002910536574528,0.8003016450057158
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,251,226,0.900398406374502,175,51,59,192,0.7649402390438247,0.7743362831858407,0.8650730454235498,0.7693920335429769,0.8539117864823891,0.7649402390438247,0.7901234567901234,0.777327935222672,0.5383275261324042,0.5386312273636465
