split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2211,2075,0.9384893713251922,1821,254,233,1978,0.8946178199909544,0.8775903614457832,0.9621610731515134,0.8863742417172189,0.9579637409883769,0.8946178199909544,0.8862007168458781,0.8903893765473779,0.7724486127127678,0.7724858013792892
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,261,216,0.8275862068965517,162,54,63,198,0.7586206896551724,0.75,0.8518665514526078,0.7547169811320755,0.8188413509294736,0.7586206896551724,0.7857142857142857,0.7719298245614034,0.5068002863278454,0.5071654057292088
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,275,255,0.9272727272727272,181,74,64,211,0.7672727272727272,0.7098039215686275,0.8253790886304339,0.7396226415094339,0.815921568627451,0.7672727272727272,0.7403508771929824,0.7535714285714286,0.47775794359157453,0.47810041965141176
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2240,2046,0.9133928571428571,1769,277,238,2002,0.89375,0.864613880742913,0.9566536650036338,0.879841343910406,0.9512228782642088,0.89375,0.8784554629223343,0.8860367337906617,0.7589903776966438,0.7591168217213615
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,251,226,0.900398406374502,172,54,64,187,0.7450199203187251,0.7610619469026548,0.8602582458130751,0.7526205450733753,0.8442865705320312,0.7450199203187251,0.7759336099585062,0.7601626016260161,0.5049691298306098,0.5054140776672151
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,256,274,1.0703125,192,82,64,192,0.75,0.7007299270072993,0.7891450439541065,0.7245283018867924,0.8003891993613138,0.75,0.7007299270072993,0.7245283018867925,0.4496913492447302,0.45072992700729925
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2239,2047,0.9142474318892363,1765,282,226,2013,0.8990620812862885,0.8622374206155349,0.9575045546237216,0.8814745683621092,0.9523429203795659,0.8990620812862885,0.8771241830065359,0.8879576532862814,0.7621935329128892,0.7624555653932099
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,238,239,1.004201680672269,176,63,43,195,0.819327731092437,0.7364016736401674,0.8661163525618837,0.7777777777777778,0.8635244892936255,0.819327731092437,0.7558139534883721,0.7862903225806451,0.555631723265134,0.557595031601445
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,270,260,0.9629629629629629,190,70,58,212,0.7851851851851852,0.7307692307692307,0.8560239495327163,0.7584905660377359,0.8477564102564104,0.7851851851851852,0.75177304964539,0.7681159420289855,0.5163957798688338,0.5169273316338313
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2224,2062,0.927158273381295,1796,266,251,1973,0.8871402877697842,0.8709990300678953,0.9580870348448025,0.8793747083527765,0.9529237303658529,0.8871402877697842,0.8811969629298794,0.884158637687654,0.7583402349524164,0.758358875567798
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,247,230,0.9311740890688259,167,63,52,195,0.7894736842105263,0.7260869565217392,0.8616969673490058,0.7589098532494759,0.8515226192571731,0.7894736842105263,0.7558139534883721,0.7722772277227723,0.5164105683531248,0.5169639261478014
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,276,254,0.9202898550724637,179,75,70,206,0.7463768115942029,0.7047244094488189,0.8097185516886615,0.7264150943396226,0.811986477233824,0.7463768115942029,0.7330960854092526,0.73967684021544,0.4514554097845793,0.45153619451898874
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2212,2074,0.9376130198915009,1820,254,241,1971,0.8910488245931284,0.8775313404050145,0.9584770670205237,0.8845076994867009,0.955105164082649,0.8910488245931284,0.8858426966292134,0.8884381338742394,0.7687304697336329,0.7687446495060037
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,256,221,0.86328125,163,58,62,194,0.7578125,0.7375565610859729,0.8438975136836997,0.7484276729559748,0.8233791713800905,0.7578125,0.7698412698412699,0.7637795275590552,0.49475691134413724,0.49482709120855917
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,279,251,0.899641577060932,185,66,52,227,0.8136200716845878,0.7370517928286853,0.8655418874986661,0.7773584905660378,0.8476059918033958,0.8136200716845878,0.7747440273037542,0.7937062937062936,0.5522174330187734,0.5529983899069864
