split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,auc_prc,acc,auc_roc,recall,precision,f1,kappa,mcc
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,242,235,0.9710743801652892,175,60,64,178,0.7355371900826446,0.7446808510638298,0.8228104170157866,0.740041928721174,0.8355020221557939,0.7355371900826446,0.7478991596638656,0.7416666666666667,0.4800998523310597,0.4801673843442294
5,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,264,266,1.0075757575757576,211,55,49,215,0.8143939393939394,0.793233082706767,0.9017948350083473,0.8037735849056604,0.8930636249715197,0.8143939393939394,0.7962962962962963,0.805243445692884,0.6075751103517015,0.6077308810916539
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2211,2075,0.9384893713251922,2015,60,58,2153,0.973767526006332,0.9710843373493976,0.9982472071484882,0.97246850209986,0.9980836235035121,0.973767526006332,0.9728874830546769,0.9733273056057866,0.9448798730689897,0.9448802854164096
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,261,216,0.8275862068965517,167,49,60,201,0.7701149425287356,0.7731481481481481,0.886589137115261,0.7714884696016772,0.8574038597984958,0.7701149425287356,0.804,0.7866927592954989,0.5408885003576254,0.5414699958846881
6,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,275,255,0.9272727272727272,188,67,69,206,0.7490909090909091,0.7372549019607844,0.8711491939278755,0.7433962264150943,0.8572762923351158,0.7490909090909091,0.7545787545787546,0.7518248175182481,0.48620714234799345,0.48622102166945147
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2240,2046,0.9133928571428571,1981,65,72,2168,0.9678571428571429,0.9682306940371457,0.9964830824303821,0.9680354643023799,0.9959438494972769,0.9678571428571429,0.9708911777877295,0.9693717862731946,0.935949171404268,0.9359541836252198
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,251,226,0.900398406374502,172,54,49,202,0.8047808764940239,0.7610619469026548,0.8812949496670507,0.7840670859538784,0.8678383809893171,0.8047808764940239,0.7890625,0.796844181459566,0.5664669496236554,0.5665924366578698
7,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,256,274,1.0703125,200,74,49,207,0.80859375,0.7299270072992701,0.8382276393408123,0.7679245283018868,0.8482906592153284,0.80859375,0.7366548042704626,0.770949720670391,0.5367988745043982,0.5391937859212279
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2239,2047,0.9142474318892363,1993,54,67,2172,0.9700759267530147,0.97361993160723,0.9980637426767424,0.9717685487634158,0.9978212977607728,0.9700759267530147,0.9757412398921833,0.9729003359462486,0.9434389628836939,0.943456382818811
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,238,239,1.004201680672269,186,53,39,199,0.8361344537815126,0.7782426778242678,0.901622443122801,0.8071278825995807,0.8993882071657116,0.8361344537815126,0.7896825396825397,0.8122448979591836,0.6143015345673153,0.6153623789803245
8,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,270,260,0.9629629629629629,199,61,55,215,0.7962962962962963,0.7653846153846153,0.8869889434309255,0.7811320754716982,0.8837962962962963,0.7962962962962963,0.7789855072463768,0.7875457875457874,0.5619210488812882,0.5620653613574645
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2224,2062,0.927158273381295,2003,59,59,2165,0.9734712230215827,0.9713870029097963,0.998351004270695,0.97246850209986,0.998176907067944,0.9734712230215827,0.9734712230215827,0.9734712230215827,0.944858225931379,0.944858225931379
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,247,230,0.9311740890688259,178,52,39,208,0.8421052631578947,0.7739130434782608,0.8929680840021686,0.8092243186582809,0.8894208766062313,0.8421052631578947,0.8,0.8205128205128205,0.6172188467270434,0.6181437355152961
9,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,276,254,0.9202898550724637,191,63,54,222,0.8043478260869565,0.7519685039370079,0.8560123670753262,0.779245283018868,0.8510284719844803,0.8043478260869565,0.7789473684210526,0.7914438502673796,0.5571030640668524,0.5574266595586786
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,tr,32,5293,2212,2074,0.9376130198915009,2023,51,65,2147,0.970614828209765,0.9754098360655737,0.9984724771675727,0.9729351376574895,0.9983335832776772,0.970614828209765,0.9767970882620565,0.9736961451247166,0.9458255078722432,0.9458457252460674
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,va,32,5293,256,221,0.86328125,165,56,49,207,0.80859375,0.746606334841629,0.8715220272663708,0.779874213836478,0.8610806702488688,0.80859375,0.7870722433460076,0.7976878612716763,0.5564048287528673,0.5566482939980868
10,DILI5293PaDELmaxminseed0group.csv,Bioactivity,te,32,5293,279,251,0.899641577060932,189,62,48,231,0.8279569892473119,0.7529880478087649,0.9011024418689464,0.7924528301886793,0.8865327221579632,0.8279569892473119,0.78839590443686,0.8076923076923076,0.5825755731530937,0.5833994631275037
