SMILES,logBCF,group,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
CC(C)C1CCC(OP(=O)(OC2CCC(C(C)C)CC2)OC2CCC(C(C)C)CC2)CC1,1.456159775,train,0.356548727,0.096805103,0.736973584,0.871637464,0.882035613,0.684311986,0.908113003,0.928557277,0.946917415,0.95809865,0.94956404,0.967339993,0.939222693,0.972252488,0.680769384,0.251965791,6.89E-07,0.606287479,0.505860984,0.998496354,9.26E-11,5.86E-17,1.09E-06,0.878594458,0.707791626,0.75601542,0.003951788,0.002522033,0.001602113,0.999390304,0.98992306,0.706530094,0.688156188,0.999998987,0.865949392,0.877731204,0.839470208,0.762076914,0.858437479,0.675938368,0.858437479,0.983018517,0.066213414,0.652104199,0.043905251,0.902191997,0.995430946,0.793434978,0.759189725,0.061316334,0.193672284,0.99999994,0.14249225,0.96456033,0.034722887,4.83E-15,0.011177599,0.307072699,0.055286668,0.207512379,5.70E-08,0.773347676,0.949546397,1.14E-21,0.965925157,0.865078568,0.008721533,5.76E-21,3.61E-15,0.14598012,1.74E-22,0.928905487,0.79368645,0.622445762,4.61E-10,0.15707238,0.700974286,0.998773098,0.080760151,0.69082135,0.396613866,0.734561563,0.163679272,0.167096868,0.075581007,0.999591112,0.989695013,0.030449467,0.025836932,5.30E-05,1.43E-16,0.037316039,6.95E-13,0,0.975963414,0.156707749,0.738966048,0.990713418,0.995219111,0.030994494,2.99E-06,0.277639002,5.30E-05,0.128946647,5.30E-05,0.5,0.384710461,5.30E-05,5.30E-05,1,5.30E-05,0.998653471,0.966436744,0.017394206,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.202864662,0.069365881,7.11E-15,0.16834648,0.167982936,6.87E-10,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.16580686,0.167346597,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.49926427,0.164929405,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,1,1,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.145131156
CCCCOC(=O)C1CCCCC1C(=O)OCCCC,2.2322756,train,0.924197495,0.017834043,0.160028353,0.254076988,0.20678547,0.144797042,0.344718635,0.270156145,0.269652009,0.183611736,0.288933396,0.195923775,0.27446422,0.183206305,4.07E-10,0.511302292,6.89E-07,0.787791431,0.367786855,0.914518118,9.26E-11,5.86E-17,1.09E-06,0.431753904,0.576343238,0.130569935,0.096711703,0.031005476,0.0164176,0.993063748,0.937918782,0.137062073,0.103966005,0.999998987,0.350742668,0.715302765,0.665310681,0.148798645,0.24444367,0.593722701,0.24444367,0.779754162,0.770118117,0.780261576,0.578489065,0.396001488,0.518903315,0.137975335,0.127012223,0.061316334,0.193672284,0.999952137,0.14249225,0.5,0.034722887,4.83E-15,0.011177599,0.307072699,0.055286668,0.098237395,5.70E-08,0.69263339,0.89542675,1.14E-21,0.880663991,0.222354993,0.328121275,5.76E-21,3.61E-15,0.14598012,1.74E-22,0.961114824,0.618010104,9.05E-08,4.61E-10,0.15707238,0.677629054,0.20730941,0.080760151,0.838425517,0.026103288,0.76189816,0.243275046,0.167096868,0.075581007,0.996544361,0.895562351,0.452311575,0.025836932,5.30E-05,1.43E-16,0.037316039,6.95E-13,0,9.80E-13,0.2928361,0.760208905,0.968078494,0.921489775,0.030994494,2.99E-06,0.277639002,5.30E-05,0.211690351,5.30E-05,0.5,1,5.30E-05,5.30E-05,0.164664522,5.30E-05,0.998653471,0.904403031,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.797135353,0.930634141,7.11E-15,0.16834648,0.167982936,6.87E-10,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.16580686,0.167346597,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.49926427,1,0.847532928,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,0.999199212,0.166633397,0.364456445
CCOC(=O)CCN(SN(C)C(=O)OC1CCCC2C1OC(C)(C)C2)C(C)C,1.95,train,0.656054497,0.122707322,0.595094383,0.702317417,0.719178796,0.483651578,0.670741916,0.682696462,0.752552688,0.796211481,0.6131832,0.724718332,0.693916619,0.751785696,4.07E-10,0.511302292,6.89E-07,0.984529734,0.542766333,0.610136032,0.828921914,0.587308466,0.585263908,0.431753904,0.724246383,0.597266734,0.84555167,0.787999392,0.696479082,0.995397866,0.944129586,0.523328662,0.550099492,0.999998987,0.754510641,0.751015007,0.751566648,0.588266909,0.460411727,0.59758085,0.460411727,0.960916638,0.026744263,0.96967566,0.526789367,0.392206281,0.6562711,0.550271451,0.596888959,0.061316334,0.69483155,0.999952137,0.918732285,0.937036872,0.034722887,4.83E-15,0.011177599,0.822715104,0.055286668,0.620811582,5.70E-08,0.69263339,0.89542675,0.980001152,0.942792237,0.68965888,0.568748891,0.485302389,3.61E-15,0.14598012,1.74E-22,0.961705804,0.312257379,0.869492531,4.61E-10,0.15707238,6.03E-26,0.921713412,0.759939909,0.833212793,0.12026567,0.849054813,0.603937685,0.167096868,0.348228484,0.987637341,0.957008302,0.634607017,0.025836932,5.30E-05,1.43E-16,0.037316039,0.978907585,0,0.986309648,0.844581723,0.758931279,0.939529359,0.927326918,0.030994494,2.99E-06,0.277639002,5.30E-05,0.432714581,5.30E-05,0.93294251,1,5.30E-05,5.30E-05,0.901137054,5.30E-05,0.998653471,0.957194448,0.021894049,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.797135353,0.930634141,7.11E-15,0.16834648,0.167982936,0.522329152,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.16580686,0.167346597,0.75332129,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,0.914027333,2.09E-07,7.11E-15,0.49926427,0.999974668,0.885119259,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.274670333
CC(C)(C)C1CC(CO)CC(C(C)(C)C)C1O,1.52,train,0.971930146,0.011109862,0.097117484,0.211971,0.168824479,0.041827731,0.187937737,0.134876475,0.682759523,0.58394891,0.436572075,0.320946604,0.493169963,0.367854506,4.07E-10,0.539004087,6.89E-07,0.956771612,0.141578197,0.33275491,9.26E-11,5.86E-17,1.09E-06,0.878594458,7.52E-13,0.054686584,0.125746936,0.028868319,0.010473993,0.999390304,0.986391366,0.059952911,0.037001085,0.999998987,0.209869653,0.080035485,0.443907917,0.073324032,0.077914245,0.254068822,0.077914245,0.020678438,0.540757239,0.013548961,0.617067516,0.732998371,0.413932443,0.095645338,0.053158738,0.707278669,0.079831727,0.999952137,0.14249225,0.5,0.034722887,4.83E-15,0.011177599,0.084738828,0.731660187,0.007285538,5.70E-08,0.016145846,0.89542675,1.14E-21,0.880663991,0.141125411,0.366133183,5.76E-21,3.61E-15,0.14598012,1.74E-22,1.18E-10,0.05998338,9.05E-08,4.61E-10,0.15707238,0.700974286,0.519474685,0.156222254,0.2206835,0.026103288,0.340234399,0.073181652,0.167096868,0.075581007,0.999372602,0.87566781,0.22941713,0.025836932,5.30E-05,1.43E-16,0.037316039,6.95E-13,0,9.80E-13,0.246911228,1.20E-11,0.987869799,0.864337683,0.030994494,2.99E-06,0.277639002,5.30E-05,0.095715158,5.30E-05,0.5,0.384710461,5.30E-05,5.30E-05,0.999945879,5.30E-05,0.998653471,0.96532625,0.020286834,5.71E-19,0.999982178,0.99999541,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.202864662,0.069365881,7.11E-15,0.16834648,0.167982936,6.87E-10,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.16580686,0.167346597,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.49926427,0.164929405,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.744877875
CC1=C(C(=O)NC2CCCCC2)SCCO1,1.11,train,0.688440859,0.022281226,0.038867414,0.068525195,0.076022893,0.047896031,0.108363904,0.151301742,0.110240743,0.177751645,0.14539811,0.271030605,0.190156013,0.310615838,4.07E-10,0.26486966,6.89E-07,0.218592554,0.145032287,0.770157874,0.85683769,0.538599789,0.477869779,0.169193223,0.349110782,0.053287361,0.925145388,0.918901861,0.899685562,0.963752806,0.967304468,0.043508969,0.047936089,0.999998987,0.064105719,0.146616757,0.381751835,0.054980874,0.224586323,0.873175144,0.224586323,0.493098468,0.374953389,0.479801267,0.761731625,0.111731052,0.267387986,0.063016817,0.051880654,0.43607673,0.124047369,0.999952137,0.918732285,0.937036872,0.034722887,4.83E-15,0.011177599,0.168438017,0.474469244,0.098237395,5.70E-08,0.052056905,0.89542675,1.14E-21,0.880663991,0.096500888,0.357889265,0.682201505,3.61E-15,0.14598012,0.977808177,1.18E-10,0.312257379,9.05E-08,4.61E-10,0.999995887,0.384789765,0.129323706,0.254005849,0.241872743,0.12026567,0.311205447,0.401550263,0.167096868,0.205072373,8.79E-24,0.776531816,0.425818622,0.05037019,5.30E-05,1.43E-16,0.314426243,6.95E-13,0,0.985746205,0.275378168,0.460528582,2.86E-09,0.71600014,0.06952028,2.99E-06,0.277639002,5.30E-05,0.082246363,5.30E-05,0.948445082,1,5.30E-05,5.30E-05,1,5.30E-05,0.998653471,0.813371778,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.5,0.5,7.11E-15,0.16834648,0.167982936,6.87E-10,0.598257124,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.16580686,0.99999994,0.75332129,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.49926427,0.164929405,0.760844767,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.853803933
ClC1CCC2C(CCC3CCCCC32)C1,3.63,train,0.508240163,0.011426901,0.021354709,0.064173616,0.069102988,0.035730932,0.20245868,0.193201721,0.373262376,0.375825405,0.642483592,0.609233439,0.820660889,0.796915174,4.07E-10,2.18E-08,6.89E-07,0.100217767,0.126819283,0.57193929,0.979201078,0.392906785,1.09E-06,2.39E-11,0.650646925,0.037006598,0.020161072,0.065150402,0.264161229,0.999390304,0.99242574,0.030800302,0.029329171,0.999998987,0.031738471,0.042975966,0.254443347,0.048558298,0.019218981,0.030907173,0.019218981,0.013759182,0.957547307,0.008408283,0.857809663,0.965973258,0.78307718,0.058325313,0.036462136,0.061316334,0.033330414,0.99999994,0.14249225,0.96456033,0.034722887,4.83E-15,0.011177599,0.018975841,0.055286668,0.000885395,5.70E-08,0.002152298,0.949546397,1.14E-21,0.965925157,0.085379064,0.008721533,5.76E-21,3.61E-15,0.14598012,1.74E-22,1.18E-10,0.05998338,9.05E-08,4.61E-10,0.999995649,0.384789765,0.890304923,0.138549954,0.027500885,0.396613866,0.124459632,0.235707089,0.167096868,0.075581007,0.999091625,0.887396634,0.030449467,0.025836932,5.30E-05,1.43E-16,0.037316039,6.95E-13,0,0.985489845,0.008555284,1.20E-11,0.984846115,0.885571241,0.030994494,2.99E-06,0.277639002,5.30E-05,0.006171383,5.30E-05,0.994433105,0.384710461,5.30E-05,5.30E-05,1,5.30E-05,0.998653471,0.399820626,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.202864662,0.069365881,7.11E-15,0.16834648,0.167982936,6.87E-10,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.997840285,0.167346597,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,0.9978562,2.09E-07,7.11E-15,0.49926427,0.164929405,1.32E-17,2.11E-16,1.17E-09,0.909514666,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.398460597
ClC1CC(Cl)CC(Cl)C1,3.05,train,0.895460427,0.001703382,0.002033744,0.001612307,0.009020638,0.001836458,0.004487425,0.015398642,0.010033088,0.063760266,0.011883702,0.045669831,0.02402724,0.215652525,4.07E-10,2.18E-08,6.89E-07,0.5290097,0.019674268,0.481006742,9.26E-11,5.86E-17,1.09E-06,2.39E-11,0.957362294,0.011878662,0.020161072,0.005873031,0.003255657,0.999390304,0.996992052,0.00190022,0.013813391,0.999998987,0.006238834,0.012403835,0.329932421,0.007063888,0.017527033,0.030888956,0.017527033,0.014296672,0.747783542,0.008794677,0.800726235,0.965993106,0.393559277,0.006094394,0.012170524,0.061316334,0.033330414,0.999952137,0.14249225,0.5,0.034722887,4.83E-15,0.011177599,0.018975841,0.055286668,0.033457581,5.70E-08,0.002152298,0.89542675,1.14E-21,0.880663991,0.035319451,0.008721533,5.76E-21,3.61E-15,0.14598012,1.74E-22,1.18E-10,0.05998338,9.05E-08,4.61E-10,1,6.03E-26,0.124102563,0.366376966,0.027500885,0.026103288,0.124459632,0.850814164,0.167096868,0.075581007,8.79E-24,0.67417866,0.030449467,0.025836932,5.30E-05,1.43E-16,0.037316039,6.95E-13,0,0.996582568,0.118573897,1.20E-11,2.86E-09,0.358600587,0.030994494,2.99E-06,0.277639002,5.30E-05,0.006171383,5.30E-05,0.999621749,0.384710461,5.30E-05,5.30E-05,0.164664522,5.30E-05,0.998653471,0.399820626,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.202864662,0.069365881,7.11E-15,0.16834648,0.167982936,6.87E-10,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.999999464,0.167346597,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.49926427,0.164929405,1.32E-17,2.11E-16,1.17E-09,0.987134755,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.372908533
ClC1CCC(OC2CC(Cl)C(Cl)CC2Cl)CC1,4.110000025,train,0.606434762,0.013604034,0.063282542,0.064110585,0.191458851,0.057726298,0.128229663,0.26846981,0.194925711,0.486632377,0.249514446,0.582115114,0.284527749,0.538098395,4.07E-10,2.18E-08,6.89E-07,0.743694365,0.312419802,0.802878559,9.26E-11,5.86E-17,1.09E-06,2.39E-11,0.990304589,0.227393791,0.028262446,0.038476869,0.057838384,0.999390304,0.997981787,0.059952911,0.234803185,0.999998987,0.182498962,0.262085587,0.513219059,0.156993434,0.019160802,0.200463876,0.019160802,0.026021056,0.09131451,0.017722808,0.726366401,0.787655532,0.76945287,0.119245075,0.228541717,0.061316334,0.051529914,0.999999046,0.14249225,0.937036872,0.034722887,4.83E-15,0.011177599,0.040600274,0.055286668,0.207512379,5.70E-08,0.052056905,0.933814704,1.14E-21,0.942792237,0.132319972,0.118106745,5.76E-21,3.61E-15,0.14598012,1.74E-22,1.18E-10,0.05998338,9.05E-08,4.61E-10,1,6.03E-26,0.480281234,0.138549954,0.884419441,0.12026567,0.181889385,0.956021667,0.167096868,0.075581007,8.79E-24,0.918996871,0.030449467,0.025836932,5.30E-05,1.43E-16,0.037316039,6.95E-13,0,0.997672379,0.465265185,0.242464811,2.86E-09,0.709363937,0.030994494,2.99E-06,0.277639002,5.30E-05,0.010872849,5.30E-05,0.999882102,0.384710461,5.30E-05,5.30E-05,0.164664522,5.30E-05,0.998653471,0.399820626,0.020286834,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.202864662,0.069365881,7.11E-15,0.16834648,0.167982936,6.87E-10,0.001181573,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,1,0.167346597,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.49926427,0.164929405,0.760844767,2.11E-16,1.17E-09,0.993660808,6.25E-10,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.637010992
O=S(=O)(O)C1CCC2C(CCC3NN(-C4CCC(N=NC5CCC(C=CC6CCC(-N7NC8CC(S(=O)(=O)O)C9CCCCC9C8N7)CC6S(=O)(=O)O)C(S(=O)(=O)O)C5)CC4)NC32)C1,0.52,train,0.000892066,0.996588469,0.993149102,0.992059052,0.995096862,0.992765129,0.995110869,0.998752296,0.99657917,0.998913944,0.998093724,0.999330521,0.998389006,0.999461055,0.965629339,0.995941877,6.89E-07,0.999951899,0.927227437,0.981951714,9.26E-11,0.651145935,1.09E-06,0.841622114,7.52E-13,0.996221721,0.003104736,0.008949036,0.018967375,0.998175025,0.916460037,0.993447125,0.996123016,0.999998987,0.993044257,0.981529176,0.939265847,0.993795574,0.552904487,0.091711603,0.552904487,0.561383367,0.078171171,0.540741384,0.033611309,0.900816202,0.449384242,0.992266834,0.996811211,0.983544886,0.998942196,1,0.95784831,0.992248654,0.034722887,4.83E-15,0.011177599,0.999812365,0.986887872,0.999274611,5.70E-08,0.833340287,0.97155422,0.996527433,0.99436295,0.996292055,0.008721533,5.76E-21,3.61E-15,0.14598012,0.999765337,1.18E-10,0.906397581,0.945648253,0.999135077,0.15707238,0.47793892,0.999966621,0.842571676,0.929658115,0.999864638,0.955519795,0.916718781,0.167096868,0.982965112,0.999752581,0.997885525,0.030449467,0.055149522,5.30E-05,1.43E-16,0.921036005,6.95E-13,0,9.80E-13,0.989133716,0.971577168,0.990713418,0.997160494,0.156578273,2.99E-06,0.277639002,5.30E-05,0.995769083,5.30E-05,0.5,0.384710461,5.30E-05,5.30E-05,0.164664522,5.30E-05,0.998653471,0.399820626,0.010204658,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079549,0.167040631,0.166498333,0.166486815,0.202864662,0.069365881,7.11E-15,0.16834648,0.167982936,0.844424188,0.973858356,0.164332628,0.000837777,0.166325733,0.163034141,0.165079549,9.57E-08,3.50E-08,0.16820617,0.16580686,1,7.14E-07,2.64E-12,0.099912792,2.87E-10,0.37773785,1,0.133250251,0.034729928,1.61E-09,0.999989271,2.09E-07,7.11E-15,0.49926427,0.164929405,1.32E-17,2.11E-16,1.17E-09,3.26E-22,1,0.168149188,0.165450722,1.17E-13,0,0.164668873,0.16692473,0,5.10E-08,7.11E-15,0.154654115,2.79E-22,0,0.167639732,6.31E-25,0.168186128,0.009088502,0.168363199,8.27E-11,0.156346351,0,0,0.021135423,0.021135423,2.39E-20,0,8.34E-25,5.30E-05,0.15695107,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378368,0.167380184,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.013307248
