SMILES,logBCF,group,morgan0,morgan1,morgan2,morgan3,morgan4,morgan5,morgan6,morgan7,morgan8,morgan9,morgan10,morgan11,morgan12,morgan13,morgan14,morgan15,morgan16,morgan17,morgan18,morgan19,morgan20,morgan21,morgan22,morgan23,morgan24,morgan25,morgan26,morgan27,morgan28,morgan29,morgan30,morgan31,morgan32,morgan33,morgan34,morgan35,morgan36,morgan37,morgan38,morgan39,morgan40,morgan41,morgan42,morgan43,morgan44,morgan45,morgan46,morgan47,morgan48,morgan49,morgan50,morgan51,morgan52,morgan53,morgan54,morgan55,morgan56,morgan57,morgan58,morgan59,morgan60,morgan61,morgan62,morgan63,morgan64,morgan65,morgan66,morgan67,morgan68,morgan69,morgan70,morgan71,morgan72,morgan73,morgan74,morgan75,morgan76,morgan77,morgan78,morgan79,morgan80,morgan81,morgan82,morgan83,morgan84,morgan85,morgan86,morgan87,morgan88,morgan89,morgan90,morgan91,morgan92,morgan93,morgan94,morgan95,morgan96,morgan97,morgan98,morgan99,morgan100,morgan101,morgan102,morgan103,morgan104,morgan105,morgan106,morgan107,morgan108,morgan109,morgan110,morgan111,morgan112,morgan113,morgan114,morgan115,morgan116,morgan117,morgan118,morgan119,morgan120,morgan121,morgan122,morgan123,morgan124,morgan125,morgan126,morgan127,morgan128,morgan129,morgan130,morgan131,morgan132,morgan133,morgan134,morgan135,morgan136,morgan137,morgan138,morgan139,morgan140,morgan141,morgan142,morgan143,morgan144,morgan145,morgan146,morgan147,morgan148,morgan149,morgan150,morgan151,morgan152,morgan153,morgan154,morgan155,morgan156,morgan157,morgan158,morgan159,morgan160,morgan161,morgan162,morgan163,morgan164,morgan165,morgan166,morgan167,morgan168,morgan169,morgan170,morgan171,morgan172,morgan173,morgan174,morgan175,morgan176,morgan177,morgan178,morgan179,morgan180,morgan181,morgan182,morgan183,morgan184,morgan185,morgan186,morgan187,morgan188,morgan189,morgan190,morgan191,morgan192,morgan193,morgan194,morgan195,morgan196,morgan197,morgan198,morgan199,morgan200,morgan201,morgan202,morgan203,morgan204,morgan205,morgan206,morgan207,morgan208,morgan209,morgan210,morgan211,morgan212,morgan213,morgan214,morgan215,morgan216,morgan217,morgan218,morgan219,morgan220,morgan221,morgan222,morgan223,morgan224,morgan225,morgan226,morgan227,morgan228,morgan229,morgan230,morgan231,morgan232,morgan233,morgan234,morgan235,morgan236,morgan237,morgan238,morgan239,morgan240,morgan241,morgan242,morgan243,morgan244,morgan245,morgan246,morgan247,morgan248,morgan249,morgan250,morgan251,morgan252,morgan253,morgan254,morgan255,morgan256,morgan257,morgan258,morgan259,morgan260,morgan261,morgan262,morgan263,morgan264,morgan265,morgan266,morgan267,morgan268,morgan269,morgan270,morgan271,morgan272,morgan273,morgan274,morgan275,morgan276,morgan277,morgan278,morgan279,morgan280,morgan281,morgan282,morgan283,morgan284,morgan285,morgan286,morgan287,morgan288,morgan289,morgan290,morgan291,morgan292,morgan293,morgan294,morgan295,morgan296,morgan297,morgan298,morgan299,morgan300,morgan301,morgan302,morgan303,morgan304,morgan305,morgan306,morgan307,morgan308,morgan309,morgan310,morgan311,morgan312,morgan313,morgan314,morgan315,morgan316,morgan317,morgan318,morgan319,morgan320,morgan321,morgan322,morgan323,morgan324,morgan325,morgan326,morgan327,morgan328,morgan329,morgan330,morgan331,morgan332,morgan333,morgan334,morgan335,morgan336,morgan337,morgan338,morgan339,morgan340,morgan341,morgan342,morgan343,morgan344,morgan345,morgan346,morgan347,morgan348,morgan349,morgan350,morgan351,morgan352,morgan353,morgan354,morgan355,morgan356,morgan357,morgan358,morgan359,morgan360,morgan361,morgan362,morgan363,morgan364,morgan365,morgan366,morgan367,morgan368,morgan369,morgan370,morgan371,morgan372,morgan373,morgan374,morgan375,morgan376,morgan377,morgan378,morgan379,morgan380,morgan381,morgan382,morgan383,morgan384,morgan385,morgan386,morgan387,morgan388,morgan389,morgan390,morgan391,morgan392,morgan393,morgan394,morgan395,morgan396,morgan397,morgan398,morgan399,morgan400,morgan401,morgan402,morgan403,morgan404,morgan405,morgan406,morgan407,morgan408,morgan409,morgan410,morgan411,morgan412,morgan413,morgan414,morgan415,morgan416,morgan417,morgan418,morgan419,morgan420,morgan421,morgan422,morgan423,morgan424,morgan425,morgan426,morgan427,morgan428,morgan429,morgan430,morgan431,morgan432,morgan433,morgan434,morgan435,morgan436,morgan437,morgan438,morgan439,morgan440,morgan441,morgan442,morgan443,morgan444,morgan445,morgan446,morgan447,morgan448,morgan449,morgan450,morgan451,morgan452,morgan453,morgan454,morgan455,morgan456,morgan457,morgan458,morgan459,morgan460,morgan461,morgan462,morgan463,morgan464,morgan465,morgan466,morgan467,morgan468,morgan469,morgan470,morgan471,morgan472,morgan473,morgan474,morgan475,morgan476,morgan477,morgan478,morgan479,morgan480,morgan481,morgan482,morgan483,morgan484,morgan485,morgan486,morgan487,morgan488,morgan489,morgan490,morgan491,morgan492,morgan493,morgan494,morgan495,morgan496,morgan497,morgan498,morgan499,morgan500,morgan501,morgan502,morgan503,morgan504,morgan505,morgan506,morgan507,morgan508,morgan509,morgan510,morgan511,morgan512,morgan513,morgan514,morgan515,morgan516,morgan517,morgan518,morgan519,morgan520,morgan521,morgan522,morgan523,morgan524,morgan525,morgan526,morgan527,morgan528,morgan529,morgan530,morgan531,morgan532,morgan533,morgan534,morgan535,morgan536,morgan537,morgan538,morgan539,morgan540,morgan541,morgan542,morgan543,morgan544,morgan545,morgan546,morgan547,morgan548,morgan549,morgan550,morgan551,morgan552,morgan553,morgan554,morgan555,morgan556,morgan557,morgan558,morgan559,morgan560,morgan561,morgan562,morgan563,morgan564,morgan565,morgan566,morgan567,morgan568,morgan569,morgan570,morgan571,morgan572,morgan573,morgan574,morgan575,morgan576,morgan577,morgan578,morgan579,morgan580,morgan581,morgan582,morgan583,morgan584,morgan585,morgan586,morgan587,morgan588,morgan589,morgan590,morgan591,morgan592,morgan593,morgan594,morgan595,morgan596,morgan597,morgan598,morgan599,morgan600,morgan601,morgan602,morgan603,morgan604,morgan605,morgan606,morgan607,morgan608,morgan609,morgan610,morgan611,morgan612,morgan613,morgan614,morgan615,morgan616,morgan617,morgan618,morgan619,morgan620,morgan621,morgan622,morgan623,morgan624,morgan625,morgan626,morgan627,morgan628,morgan629,morgan630,morgan631,morgan632,morgan633,morgan634,morgan635,morgan636,morgan637,morgan638,morgan639,morgan640,morgan641,morgan642,morgan643,morgan644,morgan645,morgan646,morgan647,morgan648,morgan649,morgan650,morgan651,morgan652,morgan653,morgan654,morgan655,morgan656,morgan657,morgan658,morgan659,morgan660,morgan661,morgan662,morgan663,morgan664,morgan665,morgan666,morgan667,morgan668,morgan669,morgan670,morgan671,morgan672,morgan673,morgan674,morgan675,morgan676,morgan677,morgan678,morgan679,morgan680,morgan681,morgan682,morgan683,morgan684,morgan685,morgan686,morgan687,morgan688,morgan689,morgan690,morgan691,morgan692,morgan693,morgan694,morgan695,morgan696,morgan697,morgan698,morgan699,morgan700,morgan701,morgan702,morgan703,morgan704,morgan705,morgan706,morgan707,morgan708,morgan709,morgan710,morgan711,morgan712,morgan713,morgan714,morgan715,morgan716,morgan717,morgan718,morgan719,morgan720,morgan721,morgan722,morgan723,morgan724,morgan725,morgan726,morgan727,morgan728,morgan729,morgan730,morgan731,morgan732,morgan733,morgan734,morgan735,morgan736,morgan737,morgan738,morgan739,morgan740,morgan741,morgan742,morgan743,morgan744,morgan745,morgan746,morgan747,morgan748,morgan749,morgan750,morgan751,morgan752,morgan753,morgan754,morgan755,morgan756,morgan757,morgan758,morgan759,morgan760,morgan761,morgan762,morgan763,morgan764,morgan765,morgan766,morgan767,morgan768,morgan769,morgan770,morgan771,morgan772,morgan773,morgan774,morgan775,morgan776,morgan777,morgan778,morgan779,morgan780,morgan781,morgan782,morgan783,morgan784,morgan785,morgan786,morgan787,morgan788,morgan789,morgan790,morgan791,morgan792,morgan793,morgan794,morgan795,morgan796,morgan797,morgan798,morgan799,morgan800,morgan801,morgan802,morgan803,morgan804,morgan805,morgan806,morgan807,morgan808,morgan809,morgan810,morgan811,morgan812,morgan813,morgan814,morgan815,morgan816,morgan817,morgan818,morgan819,morgan820,morgan821,morgan822,morgan823,morgan824,morgan825,morgan826,morgan827,morgan828,morgan829,morgan830,morgan831,morgan832,morgan833,morgan834,morgan835,morgan836,morgan837,morgan838,morgan839,morgan840,morgan841,morgan842,morgan843,morgan844,morgan845,morgan846,morgan847,morgan848,morgan849,morgan850,morgan851,morgan852,morgan853,morgan854,morgan855,morgan856,morgan857,morgan858,morgan859,morgan860,morgan861,morgan862,morgan863,morgan864,morgan865,morgan866,morgan867,morgan868,morgan869,morgan870,morgan871,morgan872,morgan873,morgan874,morgan875,morgan876,morgan877,morgan878,morgan879,morgan880,morgan881,morgan882,morgan883,morgan884,morgan885,morgan886,morgan887,morgan888,morgan889,morgan890,morgan891,morgan892,morgan893,morgan894,morgan895,morgan896,morgan897,morgan898,morgan899,morgan900,morgan901,morgan902,morgan903,morgan904,morgan905,morgan906,morgan907,morgan908,morgan909,morgan910,morgan911,morgan912,morgan913,morgan914,morgan915,morgan916,morgan917,morgan918,morgan919,morgan920,morgan921,morgan922,morgan923,morgan924,morgan925,morgan926,morgan927,morgan928,morgan929,morgan930,morgan931,morgan932,morgan933,morgan934,morgan935,morgan936,morgan937,morgan938,morgan939,morgan940,morgan941,morgan942,morgan943,morgan944,morgan945,morgan946,morgan947,morgan948,morgan949,morgan950,morgan951,morgan952,morgan953,morgan954,morgan955,morgan956,morgan957,morgan958,morgan959,morgan960,morgan961,morgan962,morgan963,morgan964,morgan965,morgan966,morgan967,morgan968,morgan969,morgan970,morgan971,morgan972,morgan973,morgan974,morgan975,morgan976,morgan977,morgan978,morgan979,morgan980,morgan981,morgan982,morgan983,morgan984,morgan985,morgan986,morgan987,morgan988,morgan989,morgan990,morgan991,morgan992,morgan993,morgan994,morgan995,morgan996,morgan997,morgan998,morgan999,morgan1000,morgan1001,morgan1002,morgan1003,morgan1004,morgan1005,morgan1006,morgan1007,morgan1008,morgan1009,morgan1010,morgan1011,morgan1012,morgan1013,morgan1014,morgan1015,morgan1016,morgan1017,morgan1018,morgan1019,morgan1020,morgan1021,morgan1022,morgan1023
CC1CCCC2CCCCC12,2.11,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ClC1CCC(-C2C(Cl)CCC(Cl)C2Cl)C(Cl)C1Cl,4.88,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CCOP(=O)(OCC)OC1CC(C)NC(C(C)C)N1,-0.595,train,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CC1CCC(S(=O)(=O)[O-])C(C)C1.[Na+],0.35984,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
